,place_id,name,rating,user_ratings_total,types,business_status,price_level,formatted_address,lat,lng,open_now,photos,plus_code,icon
4177,ChIJlz7VoWsayUwRNKhLLbDzy6k,Cuisine AuntDai,4.5,559.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1448 St Mathieu St, Montreal, Quebec H3H 2H9",45.49431939999999,-73.5803435,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116370847898776376364"">Michael Xu</a>'], 'photo_reference': 'ATtYBwKoEWv32enUiPJWmZ0HX58dytdW7TGIYKIsMkjWzQqslCuuENgFi1YFZGhzflLostmBXTTaFXp1RPu1efGl7bmvK1f51kyBBjNP41zbBnhJmjopw7dotRLjZwfY_5EbPkvCV2lrQKNp197afA-bcYk6O492i6pesia59wAN8k1v8e02', 'width': 4032}]","{'compound_code': 'FCV9+PV Montreal, Quebec', 'global_code': '87Q8FCV9+PV'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4178,ChIJL0bg2moayUwRLk-j6r3uFjM,"Chez Hailar - Persian Restaurant | Halal Cafe Downtown Montreal - Best pizza, sandwich, hot dog, rôti de boeuf in Montreal",4.3,408.0,"['meal_delivery', 'bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,2.0,"1612 Sherbrooke St W, Montreal, Quebec H3H 1C9",45.496279,-73.581744,False,"[{'height': 3239, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103855983170289095387"">Chez Hailar</a>'], 'photo_reference': 'ATtYBwJduDzakixAHnLkyPCys7K6licsoG_8n8lqlk5P91wyFQ-EYy80XJYiiGQ0oFGCbWz1PKVsmCDJRn_3COQYMv5hlCNYFwX590xJ57bJVMQnCZQ3lGpCQN3qbsPHNHpXsVo1jffhClvVPCzzip6M56DMvCXVVJW2MrkBMXsO2XnntG-B', 'width': 4276}]","{'compound_code': 'FCW9+G8 Montreal, Quebec', 'global_code': '87Q8FCW9+G8'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4179,ChIJV5ZO8UEayUwRgLIHBHYUnVQ,La Société Montréal,4.2,432.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,"1415 Rue de la Montagne, Montréal, QC H3G 1Z3",45.4982959,-73.5755484,False,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103355466949761205477"">Julian Thiene</a>'], 'photo_reference': 'ATtYBwJbicVNnZpM5oafVhYV-bJoiKoOa9oq6f8Xt8S2MmJdjG1QHmeIfMLStC0iqWOpjVflwit0IHfZTZhvb4inCyy1VjYGitxaJAf2XLE6aNlkEesEMZMxo5TC8oH8BiSNFsShV8RYiFS7Hhd8yYdH7wFwophgGsw_Lbgdh4-q2HxZuoP4', 'width': 3264}]","{'compound_code': 'FCXF+8Q Montreal, Quebec', 'global_code': '87Q8FCXF+8Q'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4182,ChIJh-4EylgayUwRWzQt_teKmBM,Restaurant Le Speakeasy,4.5,417.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"120 McGill St, Montreal, Quebec H2Y 2E5",45.4994702,-73.5558239,True,"[{'height': 1234, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114467335078048573708"">Le Speakeasy</a>'], 'photo_reference': 'ATtYBwLHSw0mFFnE3guSZnAkr2qGcNm918SIlutTkXLAs8dKk9a72voeb8TzqhycGmFDrT2Qo0pE2l9_JV9PWI50k8jCOTGFn56zeoX-N7DluhtztgjFtshYjqtTW0b6Efv-4LTWVhqzPffjVc6Hvt-lKn6Ew7KUaAJMenDQElodgJzBdVZg', 'width': 1242}]","{'compound_code': 'FCXV+QM Montreal, Quebec', 'global_code': '87Q8FCXV+QM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4185,ChIJ70ShA1kayUwR8YPg0PDFpic,Pub Saint Pierre,4.6,889.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"410 Rue Saint-Pierre, Montréal, QC H2Y 1Y3",45.5012991,-73.55666819999999,True,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117271754899872118845"">Robin</a>'], 'photo_reference': 'ATtYBwK3zKII-aumrcvgqtT_cgU8EmBYFoPjQNdf7oCj0K0m8hJ3VZTnwToF7FfForrFbpH19oKMgPEZCuTRp6c-uAnmconp_LdBhPYWOJMrhNhY6ANPu5YT7hBex4Kz-JUDLpTCcbFDqW1xtfJVEseDevfHAdw2wXpXbM1CIkaFmm_Lc_Rp', 'width': 4618}]","{'compound_code': 'GC2V+G8 Montreal, Quebec', 'global_code': '87Q8GC2V+G8'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4187,ChIJQ-mN88obyUwRc7qBJdDPlPw,Restaurant Henri Brasserie Francaise,4.2,289.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,3.0,"1240 Phillips Square, Montreal, Quebec H3B 3H4",45.5034423,-73.5688098,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107438864742034913294"">A Google User</a>'], 'photo_reference': 'ATtYBwJJSHPbXVnfLIoRWauCur37iWXUsPtTXacnjETOQKIG0ECKn3Cll54S_V_52pyqKjiwQa-lv4bDxqXUjcTSzIyz9B0E8JrIFXKbQAgYV5b6QoS5ZCSdf6_r9TsPZOF-yB0qnG5axQy61KUpw1C89RWxMWn8UrEL6ibmvCzYidHptj07', 'width': 3024}]","{'compound_code': 'GC3J+9F Montreal, Quebec', 'global_code': '87Q8GC3J+9F'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4190,ChIJ_1GqTVAayUwR2aVRcBTsVXI,Beijing Restaurant,4.1,1069.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"92 Rue De La Gauchetière O, Montréal, QC H2Z 1C1",45.5069299,-73.56056,True,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112891798737575464778"">Melii Rahmayanti</a>'], 'photo_reference': 'ATtYBwJp_ZsTSujIWxs-Iuh2snNtFi6Y2w8VlOSH5pkjgGhTAsTROcsTYfRtg7Wco2vmecgWUS5F5SEbeRg_wbftAVdNWLtegUXumN8I3G-q7TlXJGC3pFNX-ZbVOsU7GyX7aiOLOCvzDAVasz1iT4wHY8uMw_uP4Sl0_ZsWiK4LmS8hz4bO', 'width': 3670}]","{'compound_code': 'GC4Q+QQ Montreal, Quebec', 'global_code': '87Q8GC4Q+QQ'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4192,ChIJI-N1qCUbyUwRxov9owDyZDw,Le Carré Restaurant,4.6,27.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"1191 Place Phillips, Montréal, QC H3B 3C9",45.50361600000001,-73.56723889999999,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106065065474799827614"">Alexandra Desruisseaux</a>'], 'photo_reference': 'ATtYBwKJweHsLJF3LZniBesrNPzevAlcMr8f_SY_M-FIYYgR9Hc1xSu5dn1moQJFNlB6U-3xQIBLY_jNPE7zyedOcdAJh14ob1Y_24xBG-Bh63LhyZ3Drlsg8aIEpobTGG1L2EyvZUCmxXcmyH_o52ywLlxSDy5ODv-cYFzAa-nk-DwW8tkO', 'width': 3024}]","{'compound_code': 'GC3M+C4 Montreal, Quebec', 'global_code': '87Q8GC3M+C4'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4193,ChIJf-OMWEQayUwRnLED4BjX3zA,Restaurant Zibo! Centre-Ville de Montréal,4.0,1123.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,2.0,"1235 Boulevard Robert-Bourassa, Montréal, QC H3B 0C3",45.502806,-73.568833,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114602447887809852277"">Huvie Joe</a>'], 'photo_reference': 'ATtYBwJapREwyQifB1SB8upfWD5qcFmvzPY7SVdWRpBI4mg4PFPeaaEBODj8u37i_sxzuGuCGt3EBUkbg8UrZiPi6WIXz95kAqI6QoGiCOHQuNzGpmDP6adt6ZQxu-N2aDDDbK0zrItGmQVPBCWAhDVWyAhSloUY_awc1anL-3knq0IOgi3H', 'width': 4032}]","{'compound_code': 'GC3J+4F Montreal, Quebec', 'global_code': '87Q8GC3J+4F'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4194,ChIJE9llakIayUwRwv_CX54q_Fk,La Medusa,4.2,237.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,"1218 Drummond St, Montreal, Quebec H3G 1V7",45.49794079999999,-73.573062,True,"[{'height': 921, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101325238541725957608"">A Google User</a>'], 'photo_reference': 'ATtYBwJTq3ef4MwcWFnqi5QxOHJwIe2H7SHIb5EwCqe0UU2x3M3Db3wHXMtXE-OeNUO5qwZuVFH34BI_YMry1Vp2kou0Kvnz6k8SBodUTQSQOpUeKkHdwmqr8bmiJ7YXhWjShL130jU3lw4LJz0uy3kdiYAPvGdgPJk8rGkIQIP4H3oA3kRZ', 'width': 1265}]","{'compound_code': 'FCXG+5Q Montreal, Quebec', 'global_code': '87Q8FCXG+5Q'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4195,ChIJU1y5EqsbyUwR7Sa24yC9vl8,Resto Pop Panini,4.8,19.0,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"699 Rue Saint-Maurice, Montréal, QC H3C 1L4",45.4994985,-73.5595613,False,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100261484192964358492"">A Google User</a>'], 'photo_reference': 'ATtYBwLqFYRBMACCLcJpHm_i9AHL4qxlrxKFjzB9groiLxMHVhYdeMjWtXyudR2WZNBzURpOG-rC7k9XGqsPLlDrf5r4RJUBk0STVzqU0UuUyr0zQVzwyiNwW-NTw2G-lQQE_w1avTvDowJyDPXK29lWEwFLsyP-2ae6zUHg2rAqvFZ4D6pa', 'width': 1080}]","{'compound_code': 'FCXR+Q5 Montreal, Quebec', 'global_code': '87Q8FCXR+Q5'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4196,ChIJ8fBuNhIbyUwR3gPbm67i51c,Restaurant Tbsp.,4.7,14.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"901 Rue du Square-Victoria, Montréal, QC H2Z 1R1",45.5020911,-73.5619261,,"[{'height': 3032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102515351853120168761"">A Google User</a>'], 'photo_reference': 'ATtYBwKJAsWsxPdwpV14tc4r9D9pPR6eCQ2oPpuiPECdT-xdhaSHMzF9VjPXCPCv4NolRA2jaowX30LmjKatRulXb8b98qi2r46aqM9D6Fyhtfd03JQe8W8YDpcWxrkzpuJ-dzNTyLIO7Q-ZyB7ZRvmLm_3EF6CQCi7lkue4AF39rdi2TJoX', 'width': 2426}]","{'compound_code': 'GC2Q+R6 Montreal, Quebec', 'global_code': '87Q8GC2Q+R6'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4199,ChIJM-FoSloayUwRMzjHQOSt2AM,Grillades Torino,4.2,31.0,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"380 Saint-Antoine St W, Montreal, Quebec H2R 3X7",45.5018981,-73.56010909999999,,"[{'height': 702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111339381861395192616"">Grillades Torino</a>'], 'photo_reference': 'ATtYBwJXOnR4-hd5Mk3OGTOPQJu5Z3TjY3GlG72KgVQtrbR1CmlScEhPpwZhJ8iDK2dXKg7wUfojVtqcj-a1EM68_Ya4Bw8UbqVKN7tMD_fu9zCjiCzMNyCLQ9Kl5oezUJ6kDXjycSXBh2FzhJg7kO1U0Y9SMpVeEt9S6u0WNzIhhe0fF9Gj', 'width': 1532}]","{'compound_code': 'GC2Q+QX Montreal, Quebec', 'global_code': '87Q8GC2Q+QX'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4200,ChIJcTN2glcayUwRHAV5t-fuqHg,Mangiafoco,4.4,586.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,2.0,"105 Saint-Paul St W, Montreal, Quebec H2Y 1Z5",45.504222,-73.55468019999999,,"[{'height': 5477, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106907841168429557157"">Mangiafoco</a>'], 'photo_reference': 'ATtYBwJU-94M1ePIw7-KxxKtHip2mBY6BAjs9xZSOPmPU2EL3G6_o7YABFOJ5ZSRzPGEL6hNmVh3oLfaHm7v5eC2YtsmEiCa5pIaLdsgRF5XkEYcRhYtrBAWCQlLpB7U9s5K1JHuydnVTeMXYkKJzJUbF0-Xc1NBdVOCk8C-zYDst0svHNp-', 'width': 7304}]","{'compound_code': 'GC3W+M4 Montreal, Quebec', 'global_code': '87Q8GC3W+M4'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4201,ChIJOTMc1FsayUwRepKbkvT54xw,Bord'Elle Boutique Bar et Restaurant,4.2,1204.0,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,"390 Rue Saint-Jacques, Montréal, QC H2Y 1S1",45.501894,-73.5597198,True,"[{'height': 3426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101313488831162579421"">Marsha J</a>'], 'photo_reference': 'ATtYBwJ4McxsnJDQSudxi8g0nKy-eoI0IG18oHlVxNgUZWCPybAup4q1gxpxo9IplFhD_xKZtih1EZi88hTiKnoy8Fci8DoFy-YI83K8uNlKWqhNA0eg9NMqHPlya9BebF5J834xeHobL6jgSYxVY71hf-limTVA9jIrBJWmPS3BbNrryews', 'width': 2995}]","{'compound_code': 'GC2R+Q4 Montreal, Quebec', 'global_code': '87Q8GC2R+Q4'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png
4204,ChIJoTFjNWgbyUwR73elHrXZn9s,The Farsides,4.3,223.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"690 Notre-Dame St W, Montreal, Quebec H3C 0S5",45.5000921,-73.5599311,False,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117482572238316656695"">A Google User</a>'], 'photo_reference': 'ATtYBwKbdIXoefurtsAbhVQkg7Y7q_n8PTJ02XaWZSxotLKWk4qB-IJ_tuMxgy3orsdMmrv55NKzrChjaLs3CzwFV3yYytiToK3-0tjaC0Is4KOp9Rs5mcdhG2YabVPxlygtCXAUOxnPrm__cU0t8ZNrX6NphSISO3JpkRdxXPrrtiu0_hIo', 'width': 2048}]","{'compound_code': 'GC2R+22 Montreal, Quebec', 'global_code': '87Q8GC2R+22'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4205,ChIJFwGmIV8ayUwRsiaVqvgx_Vc,Restaurant Mélisse,4.3,447.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"719 William St, Montreal, Quebec H3C 1N9",45.49822330000001,-73.5579872,False,"[{'height': 5065, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109232918273611614324"">A Google User</a>'], 'photo_reference': 'ATtYBwL5HxK0x_l6LBKi1uGpbMWdLdz_Nj9tNi2DP5FAjm66xmey9Wq443p7z_5FuU1Fe4kE6v06LS7PEfkM0AXRD6XoyKuYREZt4T2iruBI9js-ZtHYemC-FBmYCkKqOuusIq36kDolquavYd_kU873ePx0agMOQNOooyTY56I4HdyrIHmB', 'width': 4016}]","{'compound_code': 'FCXR+7R Montreal, Quebec', 'global_code': '87Q8FCXR+7R'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4206,ChIJQcQy81YayUwRGiY5FbKWdSY,Terrasse William Gray,4.3,647.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,3.0,"421 R. Saint-Vincent 8e étage, Montréal, QC H2Y 3A6",45.50730000000001,-73.5534,,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108828259214550967512"">Hotel William Gray</a>'], 'photo_reference': 'ATtYBwLlFn4UI4ao2R2QYG976rRdNE4Y_h3FrYbADDHMRXa1rfpKRmIDyJhl-jyrYkFN9qLoWJncx8nqhMqYGlCzG-obWV96q1725LIgXeEcPAHW2-ci95Lrv1iYH16qJunexGAh6ErNPPZqDAtuaS-I4AEmRg8XHWi7mA9Sf7HGwbA_Wd-r', 'width': 1000}]","{'compound_code': 'GC4W+WJ Montreal, Quebec', 'global_code': '87Q8GC4W+WJ'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4209,ChIJx6CXkFkayUwR51RgtGrDMpo,Restaurant L'Orignal,4.4,360.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,"479 Saint Alexis St, Montreal, Quebec H2Y 2N7",45.5027047,-73.5581153,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117181492271335789150"">A Google User</a>'], 'photo_reference': 'ATtYBwInhD7EPzis5vUOcD-D-H1p_mzbAC3TUPnMuBvK6ezXuPlfRlA231Kvm6VPgA93RXM0r9Y9gkff7eurwJwSUxzf9ovQiwjW6VGhbdx31gA6msPEsTht7J1g8qNAME2tyWVasa0hZM4NVtvWX-1vTxeA6bHCoRA-IUM9e3EMSVaadOtG', 'width': 3024}]","{'compound_code': 'GC3R+3Q Montreal, Quebec', 'global_code': '87Q8GC3R+3Q'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4211,ChIJqabgJVcayUwRBMUJP6sS-HA,Elefanté,3.9,39.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"420 Notre-Dame St W, Montreal, Quebec H2Y 1V3",45.5013266,-73.5591772,False,"[{'height': 1117, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107661357229207599782"">Shenaz Mohammed</a>'], 'photo_reference': 'ATtYBwKoG1h3EUSszlvIE9Qihv36P2AyZssmCL7c7qHlkjQBbH8I8cDA7Th-vyJmL2aEWCtnBZqHHj-VJRfd2sUptL-snZwJvINpymVbnWvWfn-JoUoZkM16qIh-p-4y-lR6bf3MiACshxsPXBds9sM4h63jZX65uI66UXokB01YqH1MJWZg', 'width': 1125}]","{'compound_code': 'GC2R+G8 Montreal, Quebec', 'global_code': '87Q8GC2R+G8'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4212,ChIJh2OSyVgayUwRyoKEexyXOD4,Restaurant Pastel,4.8,233.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,"124 McGill St, Montreal, Quebec H2Y 2E5",45.4995397,-73.5558586,False,"[{'height': 6001, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105246551807441046869"">A Google User</a>'], 'photo_reference': 'ATtYBwJEphsb9pZWxAumRVxq7VLJ2xVy5zu_-CeuhUFu0aKlveAIE-2m9hGlmMoEIoIaFgdmqgpAacwaibWGVIqUHLGQbPPcgdGWAxmz1JDoflJ8OVo2WHNp7YGxAGfqAosgIowdkn8DVs5hiuDFIAUYt9cQq_MYVjXCVZSDSrCl02DFDrwy', 'width': 4001}]","{'compound_code': 'FCXV+RM Montreal, Quebec', 'global_code': '87Q8FCXV+RM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4214,ChIJu5K5WqsbyUwRsRf6ZA_GDSo,Tejano BBQ Burrito,4.3,423.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"729 William St, Montreal, Quebec H3C 1P1",45.4981524,-73.5581555,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105318666437578301822"">trilok singh kachhawa</a>'], 'photo_reference': 'ATtYBwIRLJWhO2z1CVPfZNSWQJykMGM5uftEtspXfZ-m3wWKhT6x-XlNAjzzY6CAV3iVK3sR96o9olCwchPLtoarjFDxxszr725Q3SDe4X8i0d0Lkw9vub0g5e-BSKO8AD9SOh9VtZJZtZ_YeAQOyzpChqoQ6KO-jPKNYKlsrLRqBNrbj9hp', 'width': 4032}]","{'compound_code': 'FCXR+7P Montreal, Quebec', 'global_code': '87Q8FCXR+7P'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4215,ChIJzUtotlgayUwRrGjJrvl2LtY,Restaurant Graziella,4.5,314.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,"116 McGill St, Montreal, Quebec H2Y 2E5",45.4995116,-73.55561759999999,False,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105333127132149854287"">Dany Mc Lean</a>'], 'photo_reference': 'ATtYBwKr0OFGONQPiguOgKf8Sbu2C-Gd818z2EGLVC-Oz-05EuVWxsVLpJtzcMaAb7ENOGGqvEeEbvqwUvksdIyY06ZYT2LiLkb2x2SaK9TQL46RG8Ucoddv9r6U_SLMtJu2fWIE3Yy6_b9VFrr8ndhnRIv6d0sWnpNKYeoCDX6TfvfEmKqn', 'width': 4032}]","{'compound_code': 'FCXV+RQ Montreal, Quebec', 'global_code': '87Q8FCXV+RQ'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4216,ChIJwayYSFgayUwRPMDkDlpjtBs,Porto Mar Restaurant,4.4,219.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"201 Place d'Youville, Montréal, QC H2Y 2B3",45.5024808,-73.5549174,False,"[{'height': 1529, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107443773537163585459"">Porto Mar</a>'], 'photo_reference': 'ATtYBwIEQhf2Dm4nBxEhTFPenxfOqd2qf6ZXn9W6JDnEkCxgfMheKMPMhFxq7SdWSnR3bZSd6li4hks2yi7hNpH8F4g2U1bFdnRY0nuQnsmqeXVuXK_odY7Hi5pw2zPW5P2KcuMTWVgnurdqrqz2LucRK8cybuhgdfeCa3Xih5BwMkJlOEdf', 'width': 3649}]","{'compound_code': 'GC2W+X2 Montreal, Quebec', 'global_code': '87Q8GC2W+X2'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4218,ChIJy40-hVkayUwRVy3P7LO2CLY,Vivalia Bistro Express,4.4,148.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,2.0,"286 Notre-Dame St W, Montreal, Quebec H2Y 1T6",45.5025631,-73.5582658,,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111793149475680713534"">Vivalia Bistro Express</a>'], 'photo_reference': 'ATtYBwKYu2P6wEeMgD_NUOYEuPToRcBZJ7lt3xlwca9mV2mkckVb1sy_QFuWClrS8Q2gY2SUF6uGt9wq9spQd7OT_bh8I6oYddgBFkxk-dBWUsgbwjvIFAvMt6yZAcr-t8dzr7ktMZS2FFsyjBhpuGGXX3U_-b8Y2EEcYBsZ7wIXfLsj666Y', 'width': 6016}]","{'compound_code': 'GC3R+2M Montreal, Quebec', 'global_code': '87Q8GC3R+2M'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4219,ChIJs-g0nzcbyUwRYPb8mNnbKuw,Le 409,4.7,240.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"409 McGill St, Montreal, Quebec H2Y 2G3",45.5005004,-73.55767589999999,,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118431692308251413513"">Shelia Guan</a>'], 'photo_reference': 'ATtYBwIkrpof1xnZn8pgaLxElVUDoYKfVSi3ijdboar83yjwe9b5W_Wzaym40YM1fZdLriQDLIO5okq5FkjsyIm4FAsBwk4pUThUN2RiS_kF2XGDrJG2PH9Lcawc-I0FVT_sRZ_aQ9siv_Nt_OiymypjYJSiDj-W-b2cojv7bO95xW53DI9S', 'width': 5472}]","{'compound_code': 'GC2R+6W Montreal, Quebec', 'global_code': '87Q8GC2R+6W'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4222,ChIJ88NR8FYbyUwR5PnxiCW1XaQ,Saladiom Restaurant,4.8,37.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"1635 Saint Denis St, Montreal, Quebec H2L 1Y2",45.5151066,-73.5631339,True,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101897252098045723749"">A Google User</a>'], 'photo_reference': 'ATtYBwK5B2quyvl3DYNcofGk_TFF17ns-qKZajGeSyX0BRzwAPq6rH03drY3MmJCUQGMM3HlqGeSfWPlvOBUPCq1Ro6BUiC9-VIHJR6SUY6gj5ScZAvDMFbNCgd-g9Pt1ZHt84D4Kto2M_1S1JTZIwbiR51TDR0EAcfwOIt0yBiyCqOQkm2r', 'width': 2048}]","{'compound_code': 'GC8P+2P Montreal, Quebec', 'global_code': '87Q8GC8P+2P'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
4223,ChIJw3FtK0wayUwRmF8npYE_H-w,Cadet,4.7,853.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,3.0,"1431 St Laurent Blvd, Montreal, Quebec H2X 2S8",45.5102976,-73.56441559999999,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104890656074846245965"">daniel russo</a>'], 'photo_reference': 'ATtYBwK-C-bFjMbZfxHqz92GpnX8comEdukBIkw3nDf3prHy3lUVYFNsWKeRg7X7lmrww2EV3WoDgsBXfok0CZbeYxw8T1nUG7-ElGzGzCWC9IWXeuj6eUjk_k_QrOaC8Z8C_hdFb1Heu9NInWNdQz4s4UVjslrZfIVbVZJpg2rS-wbmoRhv', 'width': 4032}]","{'compound_code': 'GC6P+46 Montreal, Quebec', 'global_code': '87Q8GC6P+46'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
